年,州,国籍・地域,罪種00,罪種01,罪種02,検挙人員
2018,ヨーロッパ州の国,イギリス,凶悪犯,強制性交等,,0
2018,ヨーロッパ州の国,イタリア,凶悪犯,強制性交等,,0
2018,ヨーロッパ州の国,ロシア,凶悪犯,強制性交等,,0
2018,ヨーロッパ州の国,ドイツ,凶悪犯,強制性交等,,0
2018,ヨーロッパ州の国,フランス,凶悪犯,強制性交等,,1
2018,ヨーロッパ州の国,その他,凶悪犯,強制性交等,,1
2018,南北アメリカ州の国,アメリカ,凶悪犯,強制性交等,,0
2018,南北アメリカ州の国,カナダ,凶悪犯,強制性交等,,0
2018,南北アメリカ州の国,ブラジル,凶悪犯,強制性交等,,3
2018,南北アメリカ州の国,その他,凶悪犯,強制性交等,,4
2018,アフリカ州の国,,凶悪犯,強制性交等,,3
2018,オセアニア州の国,,凶悪犯,強制性交等,,0
2018,無国籍,,凶悪犯,強制性交等,,0
2018,国籍不明,,凶悪犯,強制性交等,,0
2018,アジア州の国,韓国・朝鮮,粗暴犯,暴行,,60
2018,アジア州の国,中国,粗暴犯,暴行,,172
2018,アジア州の国,イラン,粗暴犯,暴行,,1
2018,アジア州の国,インド,粗暴犯,暴行,,8
2018,アジア州の国,インドネシア,粗暴犯,暴行,,2
2018,アジア州の国,スリランカ,粗暴犯,暴行,,15
2018,アジア州の国,タイ,粗暴犯,暴行,,11
2018,アジア州の国,パキスタン,粗暴犯,暴行,,9
2018,アジア州の国,バングラデシュ,粗暴犯,暴行,,8
2018,アジア州の国,フィリピン,粗暴犯,暴行,,51
2018,アジア州の国,ベトナム,粗暴犯,暴行,,38
2018,アジア州の国,マレーシア,粗暴犯,暴行,,0
2018,アジア州の国,その他,粗暴犯,暴行,,72
2018,ヨーロッパ州の国,イギリス,粗暴犯,暴行,,5
2018,ヨーロッパ州の国,イタリア,粗暴犯,暴行,,2
2018,ヨーロッパ州の国,ロシア,粗暴犯,暴行,,9
2018,ヨーロッパ州の国,ドイツ,粗暴犯,暴行,,0
2018,ヨーロッパ州の国,フランス,粗暴犯,暴行,,4
2018,ヨーロッパ州の国,その他,粗暴犯,暴行,,16
2018,南北アメリカ州の国,アメリカ,粗暴犯,暴行,,24
2018,南北アメリカ州の国,カナダ,粗暴犯,暴行,,3
2018,南北アメリカ州の国,ブラジル,粗暴犯,暴行,,60
2018,南北アメリカ州の国,その他,粗暴犯,暴行,,38
2018,アフリカ州の国,,粗暴犯,暴行,,15
2018,オセアニア州の国,,粗暴犯,暴行,,7
2018,無国籍,,粗暴犯,暴行,,0
2018,国籍不明,,粗暴犯,暴行,,0
2018,アジア州の国,韓国・朝鮮,粗暴犯,傷害,,48
2018,アジア州の国,中国,粗暴犯,傷害,,155
2018,アジア州の国,イラン,粗暴犯,傷害,,6
2018,アジア州の国,インド,粗暴犯,傷害,,9
2018,アジア州の国,インドネシア,粗暴犯,傷害,,0
2018,アジア州の国,スリランカ,粗暴犯,傷害,,11
2018,アジア州の国,タイ,粗暴犯,傷害,,12
2018,アジア州の国,パキスタン,粗暴犯,傷害,,7
2018,アジア州の国,バングラデシュ,粗暴犯,傷害,,5
2018,アジア州の国,フィリピン,粗暴犯,傷害,,60
2018,アジア州の国,ベトナム,粗暴犯,傷害,,52
2018,アジア州の国,マレーシア,粗暴犯,傷害,,0
2018,アジア州の国,その他,粗暴犯,傷害,,65
2018,ヨーロッパ州の国,イギリス,粗暴犯,傷害,,3
2018,ヨーロッパ州の国,イタリア,粗暴犯,傷害,,0
2018,ヨーロッパ州の国,ロシア,粗暴犯,傷害,,4
2018,ヨーロッパ州の国,ドイツ,粗暴犯,傷害,,1
2018,ヨーロッパ州の国,フランス,粗暴犯,傷害,,7
2018,ヨーロッパ州の国,その他,粗暴犯,傷害,,18
2018,南北アメリカ州の国,アメリカ,粗暴犯,傷害,,14
2018,南北アメリカ州の国,カナダ,粗暴犯,傷害,,5
2018,南北アメリカ州の国,ブラジル,粗暴犯,傷害,,45
2018,南北アメリカ州の国,その他,粗暴犯,傷害,,34
2018,アフリカ州の国,,粗暴犯,傷害,,16
2018,オセアニア州の国,,粗暴犯,傷害,,7
2018,無国籍,,粗暴犯,傷害,,0
2018,国籍不明,,粗暴犯,傷害,,0
2018,アジア州の国,韓国・朝鮮,粗暴犯,脅迫,,5
2018,アジア州の国,中国,粗暴犯,脅迫,,22
2018,アジア州の国,イラン,粗暴犯,脅迫,,1
2018,アジア州の国,インド,粗暴犯,脅迫,,0
2018,アジア州の国,インドネシア,粗暴犯,脅迫,,2
2018,アジア州の国,スリランカ,粗暴犯,脅迫,,4
2018,アジア州の国,タイ,粗暴犯,脅迫,,1
2018,アジア州の国,パキスタン,粗暴犯,脅迫,,0
2018,アジア州の国,バングラデシュ,粗暴犯,脅迫,,2
2018,アジア州の国,フィリピン,粗暴犯,脅迫,,5
2018,アジア州の国,ベトナム,粗暴犯,脅迫,,9
2018,アジア州の国,マレーシア,粗暴犯,脅迫,,1
2018,アジア州の国,その他,粗暴犯,脅迫,,5
2018,ヨーロッパ州の国,イギリス,粗暴犯,脅迫,,3
2018,ヨーロッパ州の国,イタリア,粗暴犯,脅迫,,0
2018,ヨーロッパ州の国,ロシア,粗暴犯,脅迫,,0
2018,ヨーロッパ州の国,ドイツ,粗暴犯,脅迫,,0
2018,ヨーロッパ州の国,フランス,粗暴犯,脅迫,,0
2018,ヨーロッパ州の国,その他,粗暴犯,脅迫,,0
2018,南北アメリカ州の国,アメリカ,粗暴犯,脅迫,,0
2018,南北アメリカ州の国,カナダ,粗暴犯,脅迫,,0
2018,南北アメリカ州の国,ブラジル,粗暴犯,脅迫,,6
2018,南北アメリカ州の国,その他,粗暴犯,脅迫,,0
2018,アフリカ州の国,,粗暴犯,脅迫,,1
2018,オセアニア州の国,,粗暴犯,脅迫,,1
2018,無国籍,,粗暴犯,脅迫,,0
2018,国籍不明,,粗暴犯,脅迫,,0
2018,アジア州の国,韓国・朝鮮,粗暴犯,恐喝,,2
2018,アジア州の国,中国,粗暴犯,恐喝,,4
2018,アジア州の国,イラン,粗暴犯,恐喝,,0
2018,アジア州の国,インド,粗暴犯,恐喝,,0
2018,アジア州の国,インドネシア,粗暴犯,恐喝,,0
2018,アジア州の国,スリランカ,粗暴犯,恐喝,,0
2018,アジア州の国,タイ,粗暴犯,恐喝,,0
2018,アジア州の国,パキスタン,粗暴犯,恐喝,,0
2018,アジア州の国,バングラデシュ,粗暴犯,恐喝,,0
2018,アジア州の国,フィリピン,粗暴犯,恐喝,,0
2018,アジア州の国,ベトナム,粗暴犯,恐喝,,0
2018,アジア州の国,マレーシア,粗暴犯,恐喝,,0
2018,アジア州の国,その他,粗暴犯,恐喝,,1
2018,ヨーロッパ州の国,イギリス,粗暴犯,恐喝,,0
2018,ヨーロッパ州の国,イタリア,粗暴犯,恐喝,,0
2018,ヨーロッパ州の国,ロシア,粗暴犯,恐喝,,0
2018,ヨーロッパ州の国,ドイツ,粗暴犯,恐喝,,0
2018,ヨーロッパ州の国,フランス,粗暴犯,恐喝,,0
2018,ヨーロッパ州の国,その他,粗暴犯,恐喝,,0
2018,南北アメリカ州の国,アメリカ,粗暴犯,恐喝,,0
2018,南北アメリカ州の国,カナダ,粗暴犯,恐喝,,0
2018,南北アメリカ州の国,ブラジル,粗暴犯,恐喝,,0
2018,南北アメリカ州の国,その他,粗暴犯,恐喝,,0
2018,アフリカ州の国,,粗暴犯,恐喝,,0
2018,オセアニア州の国,,粗暴犯,恐喝,,1
2018,無国籍,,粗暴犯,恐喝,,0
2018,国籍不明,,粗暴犯,恐喝,,0
2018,アジア州の国,韓国・朝鮮,窃盗犯,侵入盗,,18
2018,アジア州の国,中国,窃盗犯,侵入盗,,25
2018,アジア州の国,イラン,窃盗犯,侵入盗,,1
2018,アジア州の国,インド,窃盗犯,侵入盗,,0
2018,アジア州の国,インドネシア,窃盗犯,侵入盗,,3
2018,アジア州の国,スリランカ,窃盗犯,侵入盗,,1
2018,アジア州の国,タイ,窃盗犯,侵入盗,,0
2018,アジア州の国,パキスタン,窃盗犯,侵入盗,,0
2018,アジア州の国,バングラデシュ,窃盗犯,侵入盗,,2
2018,アジア州の国,フィリピン,窃盗犯,侵入盗,,8
2018,アジア州の国,ベトナム,窃盗犯,侵入盗,,30
2018,アジア州の国,マレーシア,窃盗犯,侵入盗,,0
2018,アジア州の国,その他,窃盗犯,侵入盗,,13
2018,ヨーロッパ州の国,イギリス,窃盗犯,侵入盗,,2
2018,ヨーロッパ州の国,イタリア,窃盗犯,侵入盗,,0
2018,ヨーロッパ州の国,ロシア,窃盗犯,侵入盗,,5
2018,ヨーロッパ州の国,ドイツ,窃盗犯,侵入盗,,0
2018,ヨーロッパ州の国,フランス,窃盗犯,侵入盗,,2
2018,ヨーロッパ州の国,その他,窃盗犯,侵入盗,,1
2018,南北アメリカ州の国,アメリカ,窃盗犯,侵入盗,,1
2018,南北アメリカ州の国,カナダ,窃盗犯,侵入盗,,0
2018,南北アメリカ州の国,ブラジル,窃盗犯,侵入盗,,22
2018,南北アメリカ州の国,その他,窃盗犯,侵入盗,,10
2018,アフリカ州の国,,窃盗犯,侵入盗,,1
2018,オセアニア州の国,,窃盗犯,侵入盗,,2
2018,無国籍,,窃盗犯,侵入盗,,0
2018,国籍不明,,窃盗犯,侵入盗,,0
2018,アジア州の国,韓国・朝鮮,知能犯,詐欺,,13
2018,アジア州の国,中国,知能犯,詐欺,,114
2018,アジア州の国,イラン,知能犯,詐欺,,0
2018,アジア州の国,インド,知能犯,詐欺,,1
2018,アジア州の国,インドネシア,知能犯,詐欺,,1
2018,アジア州の国,スリランカ,知能犯,詐欺,,5
2018,アジア州の国,タイ,知能犯,詐欺,,3
2018,アジア州の国,パキスタン,知能犯,詐欺,,2
2018,アジア州の国,バングラデシュ,知能犯,詐欺,,1
2018,アジア州の国,フィリピン,知能犯,詐欺,,15
2018,アジア州の国,ベトナム,知能犯,詐欺,,33
2018,アジア州の国,マレーシア,知能犯,詐欺,,55
2018,アジア州の国,その他,知能犯,詐欺,,11
2018,ヨーロッパ州の国,イギリス,知能犯,詐欺,,0
2018,ヨーロッパ州の国,イタリア,知能犯,詐欺,,0
2018,ヨーロッパ州の国,ロシア,知能犯,詐欺,,0
2018,ヨーロッパ州の国,ドイツ,知能犯,詐欺,,0
2018,ヨーロッパ州の国,フランス,知能犯,詐欺,,0
2018,ヨーロッパ州の国,その他,知能犯,詐欺,,3
2018,南北アメリカ州の国,アメリカ,知能犯,詐欺,,1
2018,南北アメリカ州の国,カナダ,知能犯,詐欺,,1
2018,南北アメリカ州の国,ブラジル,知能犯,詐欺,,11
2018,南北アメリカ州の国,その他,知能犯,詐欺,,5
2018,アフリカ州の国,,知能犯,詐欺,,4
2018,オセアニア州の国,,知能犯,詐欺,,1
2018,無国籍,,知能犯,詐欺,,0
2018,国籍不明,,知能犯,詐欺,,0
2018,アジア州の国,韓国・朝鮮,知能犯,横領,,0
2018,アジア州の国,中国,知能犯,横領,,1
2018,アジア州の国,イラン,知能犯,横領,,0
2018,アジア州の国,インド,知能犯,横領,,0
2018,アジア州の国,インドネシア,知能犯,横領,,0
2018,アジア州の国,スリランカ,知能犯,横領,,0
2018,アジア州の国,タイ,知能犯,横領,,0
2018,アジア州の国,パキスタン,知能犯,横領,,0
2018,アジア州の国,バングラデシュ,知能犯,横領,,0
2018,アジア州の国,フィリピン,知能犯,横領,,1
2018,アジア州の国,ベトナム,知能犯,横領,,2
2018,アジア州の国,マレーシア,知能犯,横領,,0
2018,アジア州の国,その他,知能犯,横領,,0
2018,ヨーロッパ州の国,イギリス,知能犯,横領,,0
2018,ヨーロッパ州の国,イタリア,知能犯,横領,,0
2018,ヨーロッパ州の国,ロシア,知能犯,横領,,0
2018,ヨーロッパ州の国,ドイツ,知能犯,横領,,0
2018,ヨーロッパ州の国,フランス,知能犯,横領,,0
2018,ヨーロッパ州の国,その他,知能犯,横領,,0
2018,南北アメリカ州の国,アメリカ,知能犯,横領,,0
2018,南北アメリカ州の国,カナダ,知能犯,横領,,0
2018,南北アメリカ州の国,ブラジル,知能犯,横領,,1
2018,南北アメリカ州の国,その他,知能犯,横領,,0
2018,アフリカ州の国,,知能犯,横領,,0
2018,オセアニア州の国,,知能犯,横領,,0
2018,無国籍,,知能犯,横領,,0
2018,国籍不明,,知能犯,横領,,0
2018,アジア州の国,韓国・朝鮮,知能犯,偽造,通貨偽造,0
2018,アジア州の国,中国,知能犯,偽造,通貨偽造,1
2018,アジア州の国,イラン,知能犯,偽造,通貨偽造,0
2018,アジア州の国,インド,知能犯,偽造,通貨偽造,0
2018,アジア州の国,インドネシア,知能犯,偽造,通貨偽造,0
2018,アジア州の国,スリランカ,知能犯,偽造,通貨偽造,0
2018,アジア州の国,タイ,知能犯,偽造,通貨偽造,0
2018,アジア州の国,パキスタン,知能犯,偽造,通貨偽造,0
2018,アジア州の国,バングラデシュ,知能犯,偽造,通貨偽造,0
2018,アジア州の国,フィリピン,知能犯,偽造,通貨偽造,2
2018,アジア州の国,ベトナム,知能犯,偽造,通貨偽造,6
2018,アジア州の国,マレーシア,知能犯,偽造,通貨偽造,0
2018,アジア州の国,その他,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,イギリス,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,イタリア,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,ロシア,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,ドイツ,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,フランス,知能犯,偽造,通貨偽造,0
2018,ヨーロッパ州の国,その他,知能犯,偽造,通貨偽造,0
2018,南北アメリカ州の国,アメリカ,知能犯,偽造,通貨偽造,0
2018,南北アメリカ州の国,カナダ,知能犯,偽造,通貨偽造,0
2018,南北アメリカ州の国,ブラジル,知能犯,偽造,通貨偽造,0
2018,南北アメリカ州の国,その他,知能犯,偽造,通貨偽造,0
2018,アフリカ州の国,,知能犯,偽造,通貨偽造,0
2018,オセアニア州の国,,知能犯,偽造,通貨偽造,0
2018,無国籍,,知能犯,偽造,通貨偽造,0
2018,国籍不明,,知能犯,偽造,通貨偽造,0
2018,アジア州の国,韓国・朝鮮,知能犯,偽造,文書偽造,9
2018,アジア州の国,中国,知能犯,偽造,文書偽造,29
2018,アジア州の国,イラン,知能犯,偽造,文書偽造,1
2018,アジア州の国,インド,知能犯,偽造,文書偽造,0
2018,アジア州の国,インドネシア,知能犯,偽造,文書偽造,6
2018,アジア州の国,スリランカ,知能犯,偽造,文書偽造,0
2018,アジア州の国,タイ,知能犯,偽造,文書偽造,1
2018,アジア州の国,パキスタン,知能犯,偽造,文書偽造,1
2018,アジア州の国,バングラデシュ,知能犯,偽造,文書偽造,0
2018,アジア州の国,フィリピン,知能犯,偽造,文書偽造,32
2018,アジア州の国,ベトナム,知能犯,偽造,文書偽造,26
2018,アジア州の国,マレーシア,知能犯,偽造,文書偽造,0
2018,アジア州の国,その他,知能犯,偽造,文書偽造,5
2018,ヨーロッパ州の国,イギリス,知能犯,偽造,文書偽造,0
2018,ヨーロッパ州の国,イタリア,知能犯,偽造,文書偽造,0
2018,ヨーロッパ州の国,ロシア,知能犯,偽造,文書偽造,2
2018,ヨーロッパ州の国,ドイツ,知能犯,偽造,文書偽造,0
2018,ヨーロッパ州の国,フランス,知能犯,偽造,文書偽造,0
2018,ヨーロッパ州の国,その他,知能犯,偽造,文書偽造,1
2018,南北アメリカ州の国,アメリカ,知能犯,偽造,文書偽造,0
2018,南北アメリカ州の国,カナダ,知能犯,偽造,文書偽造,1
2018,南北アメリカ州の国,ブラジル,知能犯,偽造,文書偽造,1
2018,南北アメリカ州の国,その他,知能犯,偽造,文書偽造,0
2018,アフリカ州の国,,知能犯,偽造,文書偽造,2
2018,オセアニア州の国,,知能犯,偽造,文書偽造,0
2018,無国籍,,知能犯,偽造,文書偽造,0
2018,国籍不明,,知能犯,偽造,文書偽造,0
2018,アジア州の国,韓国・朝鮮,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,中国,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,イラン,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,インド,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,インドネシア,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,スリランカ,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,タイ,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,パキスタン,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,バングラデシュ,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,フィリピン,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,ベトナム,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,マレーシア,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,その他,知能犯,偽造,有価証券偽造,1
2018,ヨーロッパ州の国,イギリス,知能犯,偽造,有価証券偽造,0
2018,ヨーロッパ州の国,イタリア,知能犯,偽造,有価証券偽造,0
2018,ヨーロッパ州の国,ロシア,知能犯,偽造,有価証券偽造,0
2018,ヨーロッパ州の国,ドイツ,知能犯,偽造,有価証券偽造,0
2018,ヨーロッパ州の国,フランス,知能犯,偽造,有価証券偽造,0
2018,ヨーロッパ州の国,その他,知能犯,偽造,有価証券偽造,0
2018,南北アメリカ州の国,アメリカ,知能犯,偽造,有価証券偽造,0
2018,南北アメリカ州の国,カナダ,知能犯,偽造,有価証券偽造,0
2018,南北アメリカ州の国,ブラジル,知能犯,偽造,有価証券偽造,0
2018,南北アメリカ州の国,その他,知能犯,偽造,有価証券偽造,0
2018,アフリカ州の国,,知能犯,偽造,有価証券偽造,0
2018,オセアニア州の国,,知能犯,偽造,有価証券偽造,0
2018,無国籍,,知能犯,偽造,有価証券偽造,0
2018,国籍不明,,知能犯,偽造,有価証券偽造,0
2018,アジア州の国,韓国・朝鮮,風俗犯,賭博,,0
2018,アジア州の国,中国,風俗犯,賭博,,3
2018,アジア州の国,イラン,風俗犯,賭博,,0
2018,アジア州の国,インド,風俗犯,賭博,,0
2018,アジア州の国,インドネシア,風俗犯,賭博,,0
2018,アジア州の国,スリランカ,風俗犯,賭博,,0
2018,アジア州の国,タイ,風俗犯,賭博,,0
2018,アジア州の国,パキスタン,風俗犯,賭博,,0
2018,アジア州の国,バングラデシュ,風俗犯,賭博,,0
2018,アジア州の国,フィリピン,風俗犯,賭博,,0
2018,アジア州の国,ベトナム,風俗犯,賭博,,0
2018,アジア州の国,マレーシア,風俗犯,賭博,,0
2018,アジア州の国,その他,風俗犯,賭博,,0
2018,ヨーロッパ州の国,イギリス,風俗犯,賭博,,0
2018,ヨーロッパ州の国,イタリア,風俗犯,賭博,,0
2018,ヨーロッパ州の国,ロシア,風俗犯,賭博,,0
2018,ヨーロッパ州の国,ドイツ,風俗犯,賭博,,0
2018,ヨーロッパ州の国,フランス,風俗犯,賭博,,0
2018,ヨーロッパ州の国,その他,風俗犯,賭博,,0
2018,南北アメリカ州の国,アメリカ,風俗犯,賭博,,0
2018,南北アメリカ州の国,カナダ,風俗犯,賭博,,0
2018,南北アメリカ州の国,ブラジル,風俗犯,賭博,,0
2018,南北アメリカ州の国,その他,風俗犯,賭博,,0
2018,アフリカ州の国,,風俗犯,賭博,,0
2018,オセアニア州の国,,風俗犯,賭博,,0
2018,無国籍,,風俗犯,賭博,,0
2018,国籍不明,,風俗犯,賭博,,0
2018,アジア州の国,韓国・朝鮮,風俗犯,強制わいせつ,,6
2018,アジア州の国,中国,風俗犯,強制わいせつ,,27
2018,アジア州の国,イラン,風俗犯,強制わいせつ,,1
2018,アジア州の国,インド,風俗犯,強制わいせつ,,5
2018,アジア州の国,インドネシア,風俗犯,強制わいせつ,,3
2018,アジア州の国,スリランカ,風俗犯,強制わいせつ,,4
2018,アジア州の国,タイ,風俗犯,強制わいせつ,,0
2018,アジア州の国,パキスタン,風俗犯,強制わいせつ,,6
2018,アジア州の国,バングラデシュ,風俗犯,強制わいせつ,,4
2018,アジア州の国,フィリピン,風俗犯,強制わいせつ,,7
2018,アジア州の国,ベトナム,風俗犯,強制わいせつ,,10
2018,アジア州の国,マレーシア,風俗犯,強制わいせつ,,0
2018,アジア州の国,その他,風俗犯,強制わいせつ,,29
2018,ヨーロッパ州の国,イギリス,風俗犯,強制わいせつ,,0
2018,ヨーロッパ州の国,イタリア,風俗犯,強制わいせつ,,0
2018,ヨーロッパ州の国,ロシア,風俗犯,強制わいせつ,,1
2018,ヨーロッパ州の国,ドイツ,風俗犯,強制わいせつ,,0
2018,ヨーロッパ州の国,フランス,風俗犯,強制わいせつ,,0
2018,ヨーロッパ州の国,その他,風俗犯,強制わいせつ,,1
2018,南北アメリカ州の国,アメリカ,風俗犯,強制わいせつ,,1
2018,南北アメリカ州の国,カナダ,風俗犯,強制わいせつ,,1
2018,南北アメリカ州の国,ブラジル,風俗犯,強制わいせつ,,5
2018,南北アメリカ州の国,その他,風俗犯,強制わいせつ,,2
2018,アフリカ州の国,,風俗犯,強制わいせつ,,8
2018,オセアニア州の国,,風俗犯,強制わいせつ,,1
2018,無国籍,,風俗犯,強制わいせつ,,0
2018,国籍不明,,風俗犯,強制わいせつ,,0
2018,アジア州の国,韓国・朝鮮,風俗犯,公然わいせつ・物,,1
2018,アジア州の国,中国,風俗犯,公然わいせつ・物,,4
2018,アジア州の国,イラン,風俗犯,公然わいせつ・物,,0
2018,アジア州の国,インド,風俗犯,公然わいせつ・物,,1
2018,アジア州の国,インドネシア,風俗犯,公然わいせつ・物,,1
2018,アジア州の国,スリランカ,風俗犯,公然わいせつ・物,,2
2018,アジア州の国,タイ,風俗犯,公然わいせつ・物,,0
2018,アジア州の国,パキスタン,風俗犯,公然わいせつ・物,,1
2018,アジア州の国,バングラデシュ,風俗犯,公然わいせつ・物,,0
2018,アジア州の国,フィリピン,風俗犯,公然わいせつ・物,,0
2018,アジア州の国,ベトナム,風俗犯,公然わいせつ・物,,2
2018,アジア州の国,マレーシア,風俗犯,公然わいせつ・物,,0
